Brand,Model,Engine,Segment,Year,Mileage,Province,Price,Color
Toyota,Vios,1.5,B-Segment,2008,"150,000",กรุงเทพมหานคร,"205,000",Silver
Toyota,Altis,1.6,C-Segment,2008,"160,000",กรุงเทพมหานคร,"208,000",Gold
Toyota,Altis,1.6,C-Segment,2008,"164,000",กรุงเทพมหานคร,"208,000",Brown
Toyota,Altis,1.6,C-Segment,2008,"164,000",กรุงเทพมหานคร,"208,000",Brown
Toyota,Altis,1.6,C-Segment,2008,"164,218",กรุงเทพมหานคร,"208,000",Brown
Honda,Civic,1.8,C-Segment,2008,"141,654",ขอนแก่น,"209,000",Gray
Honda,Jazz,1.5,B-Segment,2008,"190,000",ปทุมธานี,"209,000",White
Toyota,Altis,1.6,C-Segment,2008,"168,098",กรุงเทพมหานคร,"209,000",Gray
Toyota,Vios,1.5,B-Segment,2008,"145,000",เชียงใหม่,"209,000",Silver
Toyota,Vios,1.5,B-Segment,2008,"145,000",เชียงใหม่,"209,000",Silver
Toyota,Vios,1.5,B-Segment,2008,"182,000",กรุงเทพมหานคร,"209,000",Brown
Toyota,Yaris,1.5,Eco Car,2008,"180,000",ลำพูน,"215,000",Gray
Toyota,Vios,1.5,B-Segment,2008,"145,000",เชียงใหม่,"215,000",Silver
Toyota,Vios,1.5,B-Segment,2008,"140,000",เชียงใหม่,"215,000",Silver
Honda,Accord,2.4,D-Segment,2008,"179,000",สงขลา,"215,000",Silver
Toyota,Yaris,1.5,Eco Car,2008,"172,248",กรุงเทพมหานคร,"218,000",White
Toyota,Yaris,1.5,Eco Car,2008,"172,000",กรุงเทพมหานคร,"218,000",White
Toyota,Yaris,1.5,Eco Car,2008,"172,000",กรุงเทพมหานคร,"218,000",White
Toyota,Altis,1.6,C-Segment,2008,"113,476",กรุงเทพมหานคร,"218,000",Silver
Toyota,Vios,1.5,B-Segment,2008,"141,654",นนทบุรี,"218,000",Silver
Toyota,Vios,1.5,B-Segment,2008,"260,000",พัทลุง,"218,000",Silver
Honda,Civic,1.8,C-Segment,2008,"370,000",กรุงเทพมหานคร,"219,000",Silver
Mazda,Mazda3,1.6,C-Segment,2008,"134,574",เชียงใหม่,"219,000",White
Toyota,Vios,1.5,B-Segment,2008,"150,000",นครศรีธรรมราช,"219,000",Black
Toyota,Vios,1.5,B-Segment,2008,"160,000",สระบุรี,"219,000",Gray
Toyota,Altis,1.6,C-Segment,2008,"210,000",กรุงเทพมหานคร,"219,000",Silver
Toyota,Altis,1.6,C-Segment,2008,"173,121",นนทบุรี,"219,000",Silver
Toyota,Vios,1.5,B-Segment,2008,"190,000",กรุงเทพมหานคร,"219,000",Brown
Honda,Civic,1.8,C-Segment,2008,"430,000",ฉะเชิงเทรา,"220,000",Black
Toyota,Vios,1.5,B-Segment,2008,"141,654",อุดรธานี,"220,000",Gray
Toyota,Altis,1.6,C-Segment,2008,"190,000",นนทบุรี,"220,000",Silver
Toyota,Vios,1.5,B-Segment,2008,"184,000",ปทุมธานี,"220,000",Silver
Toyota,Altis,1.6,C-Segment,2008,"166,000",กรุงเทพมหานคร,"228,000",Gray
Toyota,Vios,1.5,B-Segment,2008,"141,654",สงขลา,"228,000",Gray
Toyota,Altis,1.6,C-Segment,2008,"166,000",กรุงเทพมหานคร,"228,000",Brown
Toyota,Altis,1.6,C-Segment,2008,"166,228",กรุงเทพมหานคร,"228,000",Brown
Honda,Civic,1.8,C-Segment,2008,"170,000",กรุงเทพมหานคร,"229,000",Gray
Toyota,Yaris,1.5,Eco Car,2008,"141,654",เชียงใหม่,"229,000",White
Toyota,Yaris,1.5,Eco Car,2008,"141,654",เชียงใหม่,"229,000",White
Toyota,Vios,1.5,B-Segment,2008,"270,000",กรุงเทพมหานคร,"229,000",Gray
Toyota,Vios,1.5,B-Segment,2008,"156,000",พระนครศรีอยุธยา,"229,000",Gray
Toyota,Altis,1.6,C-Segment,2008,"141,654",นนทบุรี,"229,000",Gray
Toyota,Vios,1.5,B-Segment,2008,"184,851",ชัยนาท,"229,000",Gray
Toyota,Altis,1.6,C-Segment,2008,"164,813",พิษณุโลก,"229,000",Silver
Honda,City,1.5,B-Segment,2008,"159,426",กรุงเทพมหานคร,"229,000",Gold
Honda,Civic,1.8,C-Segment,2008,"141,654",ระยอง,"230,000",Silver
Honda,Civic,1.8,C-Segment,2008,"210,000",ระยอง,"235,000",Black
Honda,Jazz,1.5,B-Segment,2008,"110,000",กรุงเทพมหานคร,"235,000",White
Nissan,Teana,2.3,D-Segment,2008,"140,000",กระบี่,"235,000",White
Honda,City,1.5,B-Segment,2008,"185,000",นนทบุรี,"235,000",Black
Honda,City,1.5,B-Segment,2008,"185,000",นนทบุรี,"235,000",Black
Toyota,Altis,1.6,C-Segment,2008,"140,000",สระบุรี,"235,000",Gray
Honda,Civic,1.8,C-Segment,2008,"141,654",กรุงเทพมหานคร,"239,000",Silver
Honda,Civic,1.8,C-Segment,2008,"170,000",นนทบุรี,"239,000",Blue
Honda,City,1.5,B-Segment,2008,"141,654",กรุงเทพมหานคร,"239,000",Silver
Toyota,Camry,2.0,D-Segment,2008,"141,654",กรุงเทพมหานคร,"239,000",Silver
Honda,City,1.5,B-Segment,2008,"141,654",กรุงเทพมหานคร,"239,000",Silver
Honda,City,1.5,B-Segment,2008,"159,426",กรุงเทพมหานคร,"239,000",Brown
Honda,Jazz,1.5,B-Segment,2008,"140,000",กรุงเทพมหานคร,"239,000",Yellow
Honda,Civic,1.8,C-Segment,2008,"160,000",เชียงใหม่,"245,000",Silver
Honda,City,1.5,B-Segment,2008,"141,654",ลพบุรี,"245,000",Gray
Honda,Civic,1.8,C-Segment,2008,"141,654",ชลบุรี,"248,000",Silver
Toyota,Yaris,1.5,Eco Car,2008,"130,000",นครปฐม,"248,000",White
Toyota,Camry,2.0,D-Segment,2008,"210,000",กรุงเทพมหานคร,"248,000",Orange
Honda,Civic,1.8,C-Segment,2008,"141,654",กรุงเทพมหานคร,"249,000",Gray
Honda,City,1.5,B-Segment,2008,"150,000",กรุงเทพมหานคร,"249,000",White
Toyota,Camry,2.0,D-Segment,2008,"160,000",กรุงเทพมหานคร,"249,000",Red
Honda,Jazz,1.5,B-Segment,2008,"180,000",ปทุมธานี,"249,000",Cyan
Honda,Jazz,1.5,B-Segment,2008,"180,000",ปทุมธานี,"249,000",Cyan
Honda,Jazz,1.5,B-Segment,2008,"210,000",กรุงเทพมหานคร,"249,000",Yellow
Honda,Jazz,1.5,B-Segment,2008,"158,000",เชียงใหม่,"250,000",Black
Honda,City,1.5,B-Segment,2008,"142,536",ลำปาง,"253,000",Black
Honda,Jazz,1.5,B-Segment,2008,"120,000",กรุงเทพมหานคร,"255,000",White
Honda,Jazz,1.5,B-Segment,2008,"113,229",นครราชสีมา,"255,000",White
Honda,Jazz,1.5,B-Segment,2008,"148,000",กรุงเทพมหานคร,"255,000",Silver
Honda,Civic,1.8,C-Segment,2008,"210,000",กรุงเทพมหานคร,"258,000",Black
Honda,Civic,1.8,C-Segment,2008,"200,000",กรุงเทพมหานคร,"258,000",Black
Honda,Civic,1.8,C-Segment,2008,"176,400",กรุงเทพมหานคร,"258,000",Silver
Honda,Civic,1.8,C-Segment,2008,"165,000",กรุงเทพมหานคร,"259,000",White
Honda,Civic,1.8,C-Segment,2008,"120,000",กรุงเทพมหานคร,"259,000",Black
Honda,Civic,1.8,C-Segment,2008,"178,000",ปทุมธานี,"259,000",Black
Honda,Civic,1.8,C-Segment,2008,"150,000",นนทบุรี,"259,000",Gray
Honda,Civic,1.8,C-Segment,2008,"141,654",กรุงเทพมหานคร,"259,000",Silver
Honda,Civic,1.8,C-Segment,2008,"250,000",นนทบุรี,"259,000",Silver
Toyota,Camry,2.0,D-Segment,2008,"141,654",สมุทรสาคร,"259,000",White
Toyota,Vios,1.5,B-Segment,2008,"150,000",สงขลา,"259,000",Gray
Honda,Civic,1.8,C-Segment,2008,"260,000",กรุงเทพมหานคร,"260,000",Red
Toyota,Camry,2.4,D-Segment,2008,"180,764",ชัยนาท,"260,000",Silver
Honda,Civic,1.8,C-Segment,2008,"141,654",กรุงเทพมหานคร,"265,000",Silver
Honda,Civic,1.8,C-Segment,2008,"350,999",นนทบุรี,"266,000",Gray
Honda,Civic,1.8,C-Segment,2008,"150,000",กรุงเทพมหานคร,"267,000",Gray
Honda,Civic,1.8,C-Segment,2008,"141,654",กรุงเทพมหานคร,"268,000",Gray
Honda,Civic,1.8,C-Segment,2008,"180,000",กรุงเทพมหานคร,"268,000",Gray
Honda,Civic,1.8,C-Segment,2008,"141,654",ปทุมธานี,"268,000",Gray
Honda,City,1.5,B-Segment,2008,"141,654",กรุงเทพมหานคร,"268,000",Gray
Honda,Civic,1.8,C-Segment,2008,"120,000",ปทุมธานี,"269,000",Black
Honda,Civic,1.8,C-Segment,2008,"150,000",นนทบุรี,"269,000",Black
Honda,Civic,1.8,C-Segment,2008,"100,000",กรุงเทพมหานคร,"269,000",Gray
Honda,Jazz,1.5,B-Segment,2008,"198,000",กรุงเทพมหานคร,"269,000",Black
Honda,Jazz,1.5,B-Segment,2008,"70,046",กรุงเทพมหานคร,"269,000",Black
Toyota,Camry,2.0,D-Segment,2008,"205,000",กรุงเทพมหานคร,"269,000",Silver
Honda,Jazz,1.5,B-Segment,2008,"157,000",กรุงเทพมหานคร,"269,000",Red
Honda,Civic,1.8,C-Segment,2008,"141,654",สงขลา,"275,000",Black
Honda,Jazz,1.5,B-Segment,2008,"105,000",กรุงเทพมหานคร,"275,000",Cyan
Honda,Civic,1.8,C-Segment,2008,"141,654",พัทลุง,"278,000",Gray
Honda,Civic,1.8,C-Segment,2008,"141,654",กรุงเทพมหานคร,"278,000",Gray
Honda,Civic,1.8,C-Segment,2008,"141,654",สงขลา,"279,000",Black
Honda,Civic,1.8,C-Segment,2008,"141,654",ชลบุรี,"279,000",Silver
Honda,Jazz,1.5,B-Segment,2008,"201,654",กรุงเทพมหานคร,"279,000",White
Honda,Accord,2.4,D-Segment,2008,"141,654",นนทบุรี,"279,000",Black
Honda,Jazz,1.5,B-Segment,2008,"241,699",ชัยนาท,"279,000",Black
Honda,Accord,2.4,D-Segment,2008,"141,654",นนทบุรี,"279,000",Black
Honda,Accord,2.4,D-Segment,2008,"141,654",นนทบุรี,"279,000",Black
Honda,Jazz,1.5,B-Segment,2008,"210,772",ชลบุรี,"279,000",Gray
Honda,Jazz,1.5,B-Segment,2008,"129,691",กรุงเทพมหานคร,"279,000",Silver
Honda,City,1.5,B-Segment,2008,"85,177",กรุงเทพมหานคร,"279,000",Blue
Honda,Civic,1.8,C-Segment,2008,"111,111",พังงา,"285,000",White
Honda,Civic,2.0,C-Segment,2008,"120,000",สมุทรปราการ,"285,000",Gray
Honda,Civic,1.8,C-Segment,2008,"141,654",สมุทรสาคร,"285,000",Gray
Toyota,Camry,2.0,D-Segment,2008,"229,000",กรุงเทพมหานคร,"285,000",Gold
Toyota,Camry,2.0,D-Segment,2008,"265,565",กรุงเทพมหานคร,"288,000",Gray
Toyota,Camry,2.0,D-Segment,2008,"201,500",กรุงเทพมหานคร,"288,000",Silver
Toyota,Camry,2.4,D-Segment,2008,"210,060",กรุงเทพมหานคร,"288,000",Brown
Honda,Civic,1.8,C-Segment,2008,"141,654",สมุทรปราการ,"289,000",White
Honda,Jazz,1.5,B-Segment,2008,"142,568",กรุงเทพมหานคร,"289,000",White
Honda,Accord,2.0,D-Segment,2008,"141,654",กรุงเทพมหานคร,"289,000",Black
Honda,Jazz,1.5,B-Segment,2008,"140,000",ปทุมธานี,"289,000",Gray
Honda,Civic,1.8,C-Segment,2008,"148,000",ตราด,"295,000",Cyan
Toyota,Camry,2.4,D-Segment,2008,"141,654",กรุงเทพมหานคร,"298,000",Black
Honda,Jazz,1.5,B-Segment,2008,"91,000",กรุงเทพมหานคร,"298,000",Gray
Honda,Accord,2.0,D-Segment,2008,"220,000",นนทบุรี,"298,000",Brown
Honda,Civic,1.8,C-Segment,2008,"201,098",นครราชสีมา,"299,000",Gray
Honda,Jazz,1.5,B-Segment,2008,"141,654",กรุงเทพมหานคร,"299,000",White
Honda,Accord,2.0,D-Segment,2008,"140,000",ปทุมธานี,"299,000",Gray
Honda,Accord,2.0,D-Segment,2008,"141,654",กรุงเทพมหานคร,"299,000",Silver
Honda,Accord,2.0,D-Segment,2008,"174,000",กรุงเทพมหานคร,"299,000",Silver
Toyota,Camry,2.4,D-Segment,2008,"229,000",กรุงเทพมหานคร,"299,000",Gold
Toyota,Camry,2.4,D-Segment,2008,"229,000",กรุงเทพมหานคร,"299,000",Gold
Toyota,Camry,2.0,D-Segment,2008,"141,654",กรุงเทพมหานคร,"299,000",Brown
Honda,Accord,2.0,D-Segment,2008,"132,235",กรุงเทพมหานคร,"299,000",Brown
Honda,Accord,2.4,D-Segment,2008,"275,867",ภูเก็ต,"299,000",Yellow
Toyota,Camry,2.0,D-Segment,2008,"210,000",พิษณุโลก,"309,000",Gray
Toyota,Camry,2.0,D-Segment,2008,"170,000",เชียงใหม่,"310,000",Black
Toyota,Camry,2.0,D-Segment,2008,"110,000",พิษณุโลก,"310,000",Gray
Honda,Accord,2.0,D-Segment,2008,"90,000",สมุทรปราการ,"310,000",Silver
Toyota,Camry,2.0,D-Segment,2008,"141,654",กรุงเทพมหานคร,"318,000",Gray
Honda,Accord,2.0,D-Segment,2008,"186,311",กรุงเทพมหานคร,"319,000",Gray
Toyota,Camry,2.4,D-Segment,2008,"141,654",กรุงเทพมหานคร,"319,000",Gray
Honda,Accord,2.0,D-Segment,2008,"186,311",กรุงเทพมหานคร,"319,000",Gray
Honda,Jazz,1.5,B-Segment,2008,"147,975",กรุงเทพมหานคร,"320,000",White
Honda,Accord,2.4,D-Segment,2008,"172,890",ระยอง,"320,000",Black
Toyota,Camry,2.4,D-Segment,2008,"140,000",ปทุมธานี,"320,000",Gray
Honda,Civic,1.8,C-Segment,2008,"141,654",กระบี่,"325,000",White
Toyota,Camry,2.4,D-Segment,2008,"180,000",สงขลา,"329,000",White
Honda,Accord,2.4,D-Segment,2008,"180,000",สระบุรี,"329,000",Black
Honda,Accord,2.0,D-Segment,2008,"204,000",กรุงเทพมหานคร,"329,000",Gray
Honda,Accord,2.0,D-Segment,2008,"123,000",กรุงเทพมหานคร,"329,000",Gray
Honda,Accord,2.0,D-Segment,2008,"266,810",ราชบุรี,"329,000",Silver
Toyota,Camry,2.0,D-Segment,2008,"100,000",กรุงเทพมหานคร,"329,000",Silver
Honda,Jazz,1.5,B-Segment,2008,"220,000",นนทบุรี,"329,000",Yellow
Toyota,Camry,2.0,D-Segment,2008,"180,000",กรุงเทพมหานคร,"330,000",Black
Honda,Accord,2.0,D-Segment,2008,"170,000",นครปฐม,"330,000",Silver
Toyota,Camry,2.0,D-Segment,2008,"130,000",กรุงเทพมหานคร,"335,000",Black
Toyota,Camry,2.4,D-Segment,2008,"212,911",กรุงเทพมหานคร,"338,000",White
Toyota,Camry,2.0,D-Segment,2008,"141,654",กรุงเทพมหานคร,"338,000",Black
Honda,Accord,2.0,D-Segment,2008,"159,000",กรุงเทพมหานคร,"338,000",Gray
Toyota,Camry,2.4,D-Segment,2008,"159,068",กรุงเทพมหานคร,"338,000",Gray
Toyota,Camry,2.4,D-Segment,2008,"141,654",กรุงเทพมหานคร,"339,000",White
Honda,City,1.5,B-Segment,2008,"141,654",ระยอง,"339,000",Black
Honda,Accord,2.0,D-Segment,2008,"216,350",กรุงเทพมหานคร,"339,000",Black
Honda,Accord,2.0,D-Segment,2008,"216,350",กรุงเทพมหานคร,"339,000",Black
Honda,Accord,2.0,D-Segment,2008,"216,000",กรุงเทพมหานคร,"339,000",Black
Honda,Accord,2.4,D-Segment,2008,"290,000",กรุงเทพมหานคร,"339,000",Gray
Honda,Accord,2.4,D-Segment,2008,"141,654",กรุงเทพมหานคร,"339,000",Silver
Honda,Accord,2.4,D-Segment,2008,"184,425",กรุงเทพมหานคร,"345,000",Gray
Honda,Accord,2.4,D-Segment,2008,"255,247",กรุงเทพมหานคร,"348,000",White
Honda,Accord,2.4,D-Segment,2008,"160,000",กรุงเทพมหานคร,"348,000",Black
Honda,Accord,2.4,D-Segment,2008,"160,000",กรุงเทพมหานคร,"348,000",Black
Honda,Accord,2.4,D-Segment,2008,"160,000",กรุงเทพมหานคร,"348,000",Black
Honda,Accord,2.4,D-Segment,2008,"153,348",กรุงเทพมหานคร,"348,000",Black
Honda,Accord,2.4,D-Segment,2008,"153,348",กรุงเทพมหานคร,"348,000",Black
Honda,Accord,2.4,D-Segment,2008,"190,000",กรุงเทพมหานคร,"348,000",Silver
Honda,Accord,2.4,D-Segment,2008,"190,000",กรุงเทพมหานคร,"348,000",Silver
Honda,Accord,2.4,D-Segment,2008,"190,000",กรุงเทพมหานคร,"348,000",Silver
Honda,Accord,2.0,D-Segment,2008,"190,000",กรุงเทพมหานคร,"349,000",Silver
Honda,Accord,2.4,D-Segment,2008,"222,421",เชียงใหม่,"349,000",Gold
Honda,Accord,2.4,D-Segment,2008,"222,421",เชียงใหม่,"349,000",Gold
Honda,Accord,2.4,D-Segment,2008,"222,421",เชียงใหม่,"349,000",Brown
Honda,Accord,2.4,D-Segment,2008,"222,360",เชียงใหม่,"349,000",Brown
Honda,Accord,2.4,D-Segment,2008,"222,421",เชียงใหม่,"349,000",Brown
Honda,Accord,2.0,D-Segment,2008,"300,000",ราชบุรี,"350,000",Gray
Honda,Accord,2.0,D-Segment,2008,"135,500",บุรีรัมย์,"350,000",Gold
Honda,Accord,3.0,D-Segment,2008,"171,600",กรุงเทพมหานคร,"350,000",Yellow
